Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
03-01-2025,Chennai,Tamil Nadu,38.4,31.1,34.7,40.6,7.9,24.2,254,Poor,1011.2,93.3
03-01-2025,Kolkata,West Bengal,43.2,36.6,39.9,83,0,9.3,246,Poor,991.5,98.1
03-01-2025,Hyderabad,Telangana,43,28,35.5,55.5,0,15.9,92,Satisfactory,1006.5,41.8
03-01-2025,Ahmedabad,Gujarat,33.8,28,30.9,86.2,0,19.8,204,Poor,1000.9,15.7
03-01-2025,Jaipur,Rajasthan,43.3,29.2,36.3,46.2,0,13.5,328,Very Poor,998,80.8
03-01-2025,Lucknow,Uttar Pradesh,25.1,17.8,21.4,58.6,74.1,16.7,102,Moderate,999,79.4
03-01-2025,Bhopal,Madhya Pradesh,44.3,39.2,41.8,67,1,17.9,117,Moderate,1017.5,61.4
04-01-2025,Mumbai,Maharashtra,42.8,29.7,36.2,40.4,8.3,8.5,249,Poor,1011.2,37.5
04-01-2025,Delhi,Delhi,35.9,21.6,28.7,70.2,0,8.3,340,Very Poor,1003.7,6.1
04-01-2025,Bengaluru,Karnataka,35.6,22.9,29.3,46.8,0,24.3,44,Good,1007.3,67.5
04-01-2025,Chennai,Tamil Nadu,31,17.1,24.1,79.3,0,15,138,Moderate,1003.4,63.9
04-01-2025,Kolkata,West Bengal,32.7,18,25.4,37.2,0,11.2,220,Poor,993.3,57.2
04-01-2025,Hyderabad,Telangana,40,25.3,32.6,70.3,1.2,17,272,Poor,995.7,29.1
04-01-2025,Ahmedabad,Gujarat,36.3,25.5,30.9,43.7,63.9,18.9,190,Moderate,1010.2,69
04-01-2025,Jaipur,Rajasthan,29.5,15.7,22.6,64.6,79.3,15.5,330,Very Poor,991.2,42.6
04-01-2025,Lucknow,Uttar Pradesh,30.8,15.8,23.3,35.5,0,23.8,159,Moderate,1011.7,26.9
04-01-2025,Bhopal,Madhya Pradesh,39.4,31.4,35.4,87.2,0,4.4,69,Satisfactory,1000.5,99.9
05-01-2025,Mumbai,Maharashtra,29.3,21.5,25.4,70.2,0,17,157,Moderate,1012.1,54.2
05-01-2025,Delhi,Delhi,40.9,32.5,36.7,45,0,16,178,Moderate,1020.9,61.6
05-01-2025,Bengaluru,Karnataka,40.9,28.5,34.7,53.9,0,10.4,66,Satisfactory,993.7,98.8
05-01-2025,Chennai,Tamil Nadu,28.4,18.6,23.5,86.2,3.6,16.7,328,Very Poor,1019.6,6.3
05-01-2025,Kolkata,West Bengal,41.6,27.2,34.4,81.6,0,9.3,82,Satisfactory,993.8,74.3
05-01-2025,Hyderabad,Telangana,26.1,13.3,19.7,88.8,0,22.4,72,Satisfactory,1007.4,98.9
05-01-2025,Ahmedabad,Gujarat,41.2,29.8,35.5,67.7,68.8,6,80,Satisfactory,996.9,6.5
05-01-2025,Jaipur,Rajasthan,30.3,18.1,24.2,60.9,0,4.6,135,Moderate,1017.2,77
05-01-2025,Lucknow,Uttar Pradesh,31.6,24.4,28,82.9,0,6,98,Satisfactory,991.8,9.3
05-01-2025,Bhopal,Madhya Pradesh,27,16.4,21.7,53.3,4.5,16.9,324,Very Poor,999.1,81.9
06-01-2025,Mumbai,Maharashtra,31.3,26.1,28.7,88.4,0,20.8,107,Moderate,1000.6,91.9
06-01-2025,Delhi,Delhi,42.2,36.5,39.4,46.9,0,21.7,140,Moderate,994.1,14.3
06-01-2025,Bengaluru,Karnataka,37.7,25.6,31.7,87.3,0,21.5,338,Very Poor,1015.3,91
06-01-2025,Chennai,Tamil Nadu,31,20.7,25.9,71.1,13.7,14.3,274,Poor,1010,57.7
06-01-2025,Kolkata,West Bengal,27.9,16.8,22.3,60.5,46.4,10.1,221,Poor,1023.8,88.1
06-01-2025,Hyderabad,Telangana,32.1,23.3,27.7,80.2,5.8,18.9,69,Satisfactory,990.8,13.5
06-01-2025,Ahmedabad,Gujarat,29.6,20.4,25,82.2,0,24.9,71,Satisfactory,1002.2,96.3
06-01-2025,Jaipur,Rajasthan,28.5,16.2,22.3,62.6,0,17.7,173,Moderate,1011.3,86.8
06-01-2025,Lucknow,Uttar Pradesh,26,15.3,20.7,92.3,0,19.6,241,Poor,1001.3,27.7
06-01-2025,Bhopal,Madhya Pradesh,25.9,19.2,22.6,56.5,0,10.3,221,Poor,1017.9,44.3
07-01-2025,Mumbai,Maharashtra,28.3,22.6,25.4,87.2,34.5,18.3,72,Satisfactory,1016.5,69.8
07-01-2025,Delhi,Delhi,44.2,30.1,37.1,45.4,8.1,5.8,206,Poor,1008.8,17
07-01-2025,Bengaluru,Karnataka,29.9,20.3,25.1,73.4,21.6,11,307,Very Poor,1019.5,53.7
07-01-2025,Chennai,Tamil Nadu,38.3,28.2,33.2,50.3,0,5.8,126,Moderate,1017.3,99
07-01-2025,Kolkata,West Bengal,43.3,37.1,40.2,91.9,0,16.8,277,Poor,1010.8,92.3
07-01-2025,Hyderabad,Telangana,35.8,21.5,28.7,68.5,68.9,3.6,192,Moderate,1010.4,49.5
07-01-2025,Ahmedabad,Gujarat,34.2,20.8,27.5,50.7,0,17.2,203,Poor,994.1,22.8
07-01-2025,Jaipur,Rajasthan,25.9,19.6,22.7,86.1,0,23.5,225,Poor,990.9,60.1
07-01-2025,Lucknow,Uttar Pradesh,40.8,26.2,33.5,53.1,57,22.5,66,Satisfactory,1013.3,86.4
07-01-2025,Bhopal,Madhya Pradesh,32.5,27.4,30,41.5,6.3,17.3,180,Moderate,993.6,68.2
08-01-2025,Mumbai,Maharashtra,38,29.8,33.9,67.8,0,11.1,258,Poor,1003.1,75
08-01-2025,Delhi,Delhi,43.2,31.9,37.5,50.4,0,19.2,275,Poor,994.6,21.9
08-01-2025,Bengaluru,Karnataka,40.4,27.5,33.9,49.1,8.7,18.3,260,Poor,1010.3,15.4
08-01-2025,Chennai,Tamil Nadu,38.8,30.7,34.7,77.8,0,4.7,124,Moderate,997.6,78
08-01-2025,Kolkata,West Bengal,25,10.1,17.6,43.7,0,20.4,212,Poor,1024.2,86.7
08-01-2025,Hyderabad,Telangana,32.3,22.4,27.4,84.7,0,13,276,Poor,1000.9,5.3
08-01-2025,Ahmedabad,Gujarat,30.5,22.2,26.4,84.8,0,23.6,248,Poor,1005.9,14.7
08-01-2025,Jaipur,Rajasthan,42.9,33.5,38.2,74.9,9.8,8.8,178,Moderate,1004.9,31.8
08-01-2025,Lucknow,Uttar Pradesh,25.1,17.1,21.1,58.9,0,8.7,107,Moderate,1023.2,42.2
08-01-2025,Bhopal,Madhya Pradesh,36.1,23.6,29.8,30.8,0,11.4,230,Poor,1022.6,13.5
09-01-2025,Mumbai,Maharashtra,31.8,26.1,29,43.9,0,24,82,Satisfactory,1017.8,37.8
09-01-2025,Delhi,Delhi,34.3,25.4,29.8,93.2,0,22.9,153,Moderate,1017.8,53.6
09-01-2025,Bengaluru,Karnataka,34,19.9,27,42,11.3,13.5,213,Poor,997.9,5.3
09-01-2025,Chennai,Tamil Nadu,29.9,18.6,24.2,48.3,0,12.4,203,Poor,1006,61
09-01-2025,Kolkata,West Bengal,27.7,20.7,24.2,39.2,0,20.4,63,Satisfactory,1001.4,59
09-01-2025,Hyderabad,Telangana,39.9,27.9,33.9,82.2,8.9,10,323,Very Poor,1002,94.7
09-01-2025,Ahmedabad,Gujarat,36,27.3,31.6,86.3,3.3,3,131,Moderate,1003.3,81.7
09-01-2025,Jaipur,Rajasthan,43.6,29.1,36.3,83,0,21.2,230,Poor,1007.2,43.6
09-01-2025,Lucknow,Uttar Pradesh,38.2,25.6,31.9,73.4,0,5.1,347,Very Poor,1017.5,7.9
09-01-2025,Bhopal,Madhya Pradesh,41.6,29.9,35.7,92.8,0,8.4,280,Poor,1002.9,48.7
10-01-2025,Mumbai,Maharashtra,35.1,25.3,30.2,49.6,0,19.4,146,Moderate,1002,9.9
10-01-2025,Delhi,Delhi,37.8,24.6,31.2,92.5,0,5,250,Poor,1012,53.4
10-01-2025,Bengaluru,Karnataka,29.7,21.5,25.6,49,8,3.2,94,Satisfactory,1009.2,11.1
10-01-2025,Chennai,Tamil Nadu,27.3,18.8,23,52.3,0,15.9,226,Poor,1014.1,33
10-01-2025,Kolkata,West Bengal,40.5,32,36.3,64.1,11.7,8.9,265,Poor,999.8,97.5
10-01-2025,Hyderabad,Telangana,36.7,24.7,30.7,76.1,0,8.8,231,Poor,992.5,44.2
10-01-2025,Ahmedabad,Gujarat,28.6,20.5,24.5,71.5,5.8,24.2,306,Very Poor,1010.9,71.4
10-01-2025,Jaipur,Rajasthan,41.8,29.6,35.7,62.5,2.8,21.3,171,Moderate,994.9,34.9
10-01-2025,Lucknow,Uttar Pradesh,41.8,27.8,34.8,48.5,0,13.2,144,Moderate,1016.8,89.7
10-01-2025,Bhopal,Madhya Pradesh,35.6,24.1,29.8,51.4,0,13.7,251,Poor,998.1,53.9
11-01-2025,Mumbai,Maharashtra,26.7,13,19.9,68.6,9.9,20.2,314,Very Poor,994.6,36.9
11-01-2025,Delhi,Delhi,35.4,26.4,30.9,88.9,1,16,259,Poor,999.2,58.5
11-01-2025,Bengaluru,Karnataka,36.7,24.9,30.8,46.6,41.5,2.5,212,Poor,1003.3,22.1
11-01-2025,Chennai,Tamil Nadu,29.9,17.5,23.7,87.3,21.2,10.3,171,Moderate,1005.2,26
11-01-2025,Kolkata,West Bengal,29.6,18,23.8,62.4,0,8,93,Satisfactory,1022.7,54.6
11-01-2025,Hyderabad,Telangana,30.5,24.6,27.5,31.8,33.6,5.9,109,Moderate,1017.8,35
11-01-2025,Ahmedabad,Gujarat,44.4,31.4,37.9,71,0,4.3,243,Poor,992.3,68.3
11-01-2025,Jaipur,Rajasthan,40,33.9,36.9,91.4,0,24.1,332,Very Poor,1009.7,58.5
11-01-2025,Lucknow,Uttar Pradesh,43.6,36.4,40,90.5,0,11.5,105,Moderate,1010.4,71.6
11-01-2025,Bhopal,Madhya Pradesh,41.7,28.3,35,71.3,0,20.4,343,Very Poor,1023.4,18.1
12-01-2025,Mumbai,Maharashtra,25.5,15.3,20.4,80.3,0,17,224,Poor,1014.5,52
12-01-2025,Delhi,Delhi,41.9,33.8,37.9,64,0,13.1,189,Moderate,997.4,7.2
12-01-2025,Bengaluru,Karnataka,33.5,24.2,28.9,43.6,10.2,18.9,346,Very Poor,996,49.9
12-01-2025,Chennai,Tamil Nadu,37.9,31.6,34.7,59.7,66.2,3.9,348,Very Poor,1001,33.4
12-01-2025,Kolkata,West Bengal,36.2,22.4,29.3,57.7,30.1,12.5,255,Poor,1018.1,29.3
12-01-2025,Hyderabad,Telangana,33.1,27.8,30.4,56.8,0,12.7,182,Moderate,1002,46.9
12-01-2025,Ahmedabad,Gujarat,27.8,21,24.4,85.1,0,24.3,192,Moderate,992.3,83.9
12-01-2025,Jaipur,Rajasthan,25.1,17.5,21.3,56.5,35.4,10.3,286,Poor,1004.7,77.3
12-01-2025,Lucknow,Uttar Pradesh,26.7,14.6,20.7,61.4,0,10.3,219,Poor,998.9,41.3
12-01-2025,Bhopal,Madhya Pradesh,39.6,28.6,34.1,74.1,71.2,5.5,151,Moderate,998.8,52.7
13-01-2025,Mumbai,Maharashtra,27.6,19.8,23.7,93.4,0,18.5,340,Very Poor,1004.5,14.8
13-01-2025,Delhi,Delhi,40.5,28.3,34.4,92.3,0,18,171,Moderate,990.5,17
13-01-2025,Bengaluru,Karnataka,25.2,15.6,20.4,64,0,16.1,207,Poor,1013,7.5
13-01-2025,Chennai,Tamil Nadu,40.7,35,37.9,56.9,0,9.3,204,Poor,1021.4,36.4
13-01-2025,Kolkata,West Bengal,25.7,10.8,18.2,83.6,0,14.5,225,Poor,1000,64.2
13-01-2025,Hyderabad,Telangana,41.8,34,37.9,67.6,7.8,5,142,Moderate,1015.7,94.6
13-01-2025,Ahmedabad,Gujarat,32.3,26.5,29.4,71.7,5.6,21.1,180,Moderate,1021.7,56.8
13-01-2025,Jaipur,Rajasthan,42.5,33.5,38,72.6,0,2.5,295,Poor,1005,50.7
13-01-2025,Lucknow,Uttar Pradesh,33.3,25.5,29.4,60,0,9.3,284,Poor,990.4,25.9
13-01-2025,Bhopal,Madhya Pradesh,29.7,23.6,26.6,91.7,0,16.1,109,Moderate,1008.9,11.5
14-01-2025,Mumbai,Maharashtra,43.6,32.9,38.2,58.6,0,23.2,104,Moderate,991.7,99.1
14-01-2025,Delhi,Delhi,33.2,27.7,30.5,68,0,11.2,207,Poor,1015.8,7.4
14-01-2025,Bengaluru,Karnataka,27.3,17.9,22.6,81.4,75.5,11.5,313,Very Poor,990.2,80
14-01-2025,Chennai,Tamil Nadu,28.5,14.3,21.4,89.4,0,15,271,Poor,1001.2,20.1
14-01-2025,Kolkata,West Bengal,25,14.2,19.6,86.2,0,7.7,220,Poor,1019.7,39.8
14-01-2025,Hyderabad,Telangana,29.5,24.1,26.8,41.3,0,3,287,Poor,993.2,51.1
14-01-2025,Ahmedabad,Gujarat,37.6,31.5,34.5,87.7,9.2,13.3,337,Very Poor,1023,53.3
14-01-2025,Jaipur,Rajasthan,29,20.5,24.8,80.8,61.3,18.2,184,Moderate,1012.3,48.6
14-01-2025,Lucknow,Uttar Pradesh,33.1,21.9,27.5,56.4,17.5,2.6,121,Moderate,993.7,47.3
14-01-2025,Bhopal,Madhya Pradesh,33.1,26.9,30,38.5,0,17.4,187,Moderate,1011.3,72.8
15-01-2025,Mumbai,Maharashtra,30.4,18.8,24.6,54.1,2.3,12.9,313,Very Poor,1000.5,84
15-01-2025,Delhi,Delhi,33.7,24.9,29.3,69.8,0.7,11.1,237,Poor,996.1,7.7
15-01-2025,Bengaluru,Karnataka,30.4,20.7,25.6,55.1,0,16.4,292,Poor,998.8,25.4
15-01-2025,Chennai,Tamil Nadu,39,26.3,32.7,38,50.3,22.5,294,Poor,1019.1,9.1
15-01-2025,Kolkata,West Bengal,43,37.4,40.2,57.1,0,22.4,190,Moderate,1020.3,94.3
15-01-2025,Hyderabad,Telangana,33.2,21.6,27.4,57.1,0,3.1,118,Moderate,990.7,93.5
15-01-2025,Ahmedabad,Gujarat,34,19.5,26.7,60.4,0,4.2,250,Poor,1019.8,32.5
15-01-2025,Jaipur,Rajasthan,35.2,28,31.6,63.7,0,7.3,190,Moderate,1013.1,9.9
15-01-2025,Lucknow,Uttar Pradesh,39.3,30,34.7,86.8,0,23.6,319,Very Poor,1011.2,75.8
15-01-2025,Bhopal,Madhya Pradesh,36,22.4,29.2,65.2,0,14.7,271,Poor,1024.2,79.8
16-01-2025,Mumbai,Maharashtra,37.9,29.4,33.6,41,2.3,20.7,144,Moderate,999.4,13.7
16-01-2025,Delhi,Delhi,30.8,21.3,26.1,47.2,0,20.1,293,Poor,1011.9,37.1
16-01-2025,Bengaluru,Karnataka,36.9,31.8,34.4,34.5,0,5.4,296,Poor,995.5,80.8
16-01-2025,Chennai,Tamil Nadu,36.2,28.2,32.2,90.6,0,12.4,265,Poor,1020.5,37.1
16-01-2025,Kolkata,West Bengal,38.2,31.6,34.9,80.4,61,24,249,Poor,1018,55.8
16-01-2025,Hyderabad,Telangana,39.6,34.5,37,36.7,10.5,13.3,303,Very Poor,999,42.4
16-01-2025,Ahmedabad,Gujarat,43.5,37.4,40.5,80.6,5.8,7.1,69,Satisfactory,1008.6,35.3
16-01-2025,Jaipur,Rajasthan,27.1,20.7,23.9,70,0,22.8,49,Good,1011.9,98.6
16-01-2025,Lucknow,Uttar Pradesh,39.1,33.8,36.5,77.4,0,5.7,96,Satisfactory,1015.3,90.9
16-01-2025,Bhopal,Madhya Pradesh,43.4,37,40.2,77.8,0,9.8,244,Poor,1003.6,76.5
17-01-2025,Mumbai,Maharashtra,44.4,37.5,40.9,65.3,0,24.8,151,Moderate,1006.8,64.4
17-01-2025,Delhi,Delhi,42.1,31.4,36.7,73.1,0,20.6,228,Poor,1000.1,85.6
17-01-2025,Bengaluru,Karnataka,32.1,21.1,26.6,72,0,23.7,108,Moderate,1004.4,86.7
17-01-2025,Chennai,Tamil Nadu,25.6,14.8,20.2,51.1,0,3,196,Moderate,997.6,60
17-01-2025,Kolkata,West Bengal,32,26.1,29.1,45.2,1.9,19.9,194,Moderate,1023.9,89
17-01-2025,Hyderabad,Telangana,33.3,19.1,26.2,69.7,49.5,21.5,344,Very Poor,999.8,95.5
17-01-2025,Ahmedabad,Gujarat,29.6,15.7,22.6,87.4,0,17.5,168,Moderate,1022,52.4
17-01-2025,Jaipur,Rajasthan,43.4,28.7,36.1,34,0,19.5,52,Satisfactory,1017.2,74
17-01-2025,Lucknow,Uttar Pradesh,27.7,13.3,20.5,35.3,0.9,10.1,346,Very Poor,995.8,89
17-01-2025,Bhopal,Madhya Pradesh,26,15.5,20.7,47,8.3,14.4,185,Moderate,1009,86.5
18-01-2025,Mumbai,Maharashtra,41.9,33.3,37.6,41.4,0,20.6,199,Moderate,1009.8,89.4
18-01-2025,Delhi,Delhi,29.5,23.2,26.3,86.4,0,11.7,199,Moderate,1008.6,6.9
18-01-2025,Bengaluru,Karnataka,32.9,20.1,26.5,83.9,0,21.5,323,Very Poor,1002,38.8
18-01-2025,Chennai,Tamil Nadu,44.5,30.5,37.5,94.9,0,23.9,191,Moderate,1020.7,27.9
18-01-2025,Kolkata,West Bengal,26.4,11.9,19.1,67.2,30.5,16.2,70,Satisfactory,1004.7,52.5
18-01-2025,Hyderabad,Telangana,26.5,15.6,21,63.3,0,23.7,92,Satisfactory,1000.3,11.8
18-01-2025,Ahmedabad,Gujarat,26.9,20.1,23.5,57.1,0,23.4,88,Satisfactory,1000.4,80.5
18-01-2025,Jaipur,Rajasthan,28.6,19,23.8,45.2,0,15.9,185,Moderate,992.3,74.6
18-01-2025,Lucknow,Uttar Pradesh,39.5,26.2,32.8,51,0,2,44,Good,1023.7,46.9
18-01-2025,Bhopal,Madhya Pradesh,25.2,17.3,21.2,30.9,0,17.4,299,Poor,1021.7,43.9
19-01-2025,Mumbai,Maharashtra,25.6,12.8,19.2,34.1,8.4,20.9,239,Poor,1009.7,30.2
19-01-2025,Delhi,Delhi,33.8,28.7,31.3,61,6.5,17,338,Very Poor,995.5,46
19-01-2025,Bengaluru,Karnataka,42.7,33.6,38.1,52.7,0,23.6,148,Moderate,1023.6,82.2
19-01-2025,Chennai,Tamil Nadu,27.9,16.9,22.4,72,4.3,20,47,Good,1007.6,80.2
19-01-2025,Kolkata,West Bengal,38.6,31.3,34.9,47.6,23.5,11.6,103,Moderate,1022.5,20.5
19-01-2025,Hyderabad,Telangana,36.2,27.7,31.9,71.9,0,15.2,242,Poor,1001.2,71.9
19-01-2025,Ahmedabad,Gujarat,32.9,25.2,29.1,69.9,9.4,14.5,227,Poor,1008.4,96.4
19-01-2025,Jaipur,Rajasthan,41.6,31.5,36.5,46.2,7,6.6,217,Poor,1001.1,54.1
19-01-2025,Lucknow,Uttar Pradesh,28.9,21.6,25.2,79.3,68.7,9.1,336,Very Poor,1020.1,68.3
19-01-2025,Bhopal,Madhya Pradesh,30.4,22.7,26.6,75.8,9.3,10.9,273,Poor,1015.1,81.1
20-01-2025,Mumbai,Maharashtra,38.5,33.1,35.8,72.9,4.8,16,125,Moderate,1024.8,13.9
20-01-2025,Delhi,Delhi,38.1,30,34,52.5,0,9.1,93,Satisfactory,992.7,57.8
20-01-2025,Bengaluru,Karnataka,42.1,31.4,36.8,33.9,0,13.8,144,Moderate,1021.8,38.3
20-01-2025,Chennai,Tamil Nadu,41.4,33.2,37.3,35.1,76.4,7.2,249,Poor,1009.4,18
20-01-2025,Kolkata,West Bengal,28.7,23.2,26,83.6,3.3,19.5,191,Moderate,1013.9,91.6
20-01-2025,Hyderabad,Telangana,27.6,21.9,24.8,50.7,0,12.2,249,Poor,996.2,40
20-01-2025,Ahmedabad,Gujarat,32,23.6,27.8,94.4,0,16.3,241,Poor,990.9,12.6
20-01-2025,Jaipur,Rajasthan,32.3,26.7,29.5,49.3,0,5.3,218,Poor,1011.9,54.6
20-01-2025,Lucknow,Uttar Pradesh,33.7,24,28.9,80.6,37.8,6.4,46,Good,1000.3,23.2
20-01-2025,Bhopal,Madhya Pradesh,30.4,24.9,27.7,40.1,3.7,20.3,250,Poor,1004.4,98.5
21-01-2025,Mumbai,Maharashtra,39.9,33,36.4,84.4,9.5,19.2,70,Satisfactory,1000.7,50.1
21-01-2025,Delhi,Delhi,28.5,22.8,25.7,66.4,0,8,188,Moderate,992.1,89.1
21-01-2025,Bengaluru,Karnataka,39.7,34.6,37.2,61.7,3.3,13.8,178,Moderate,1001.7,81.6
21-01-2025,Chennai,Tamil Nadu,25.1,10.6,17.8,46.6,0,12.9,266,Poor,991.4,38.7
21-01-2025,Kolkata,West Bengal,29.7,23.6,26.7,63,5.4,18,216,Poor,1019.6,26.2
21-01-2025,Hyderabad,Telangana,32.2,17.6,24.9,58.6,9.6,13.3,131,Moderate,1005.5,55
21-01-2025,Ahmedabad,Gujarat,43.1,30.1,36.6,82.1,4.4,10.6,85,Satisfactory,1020.5,79.1
21-01-2025,Jaipur,Rajasthan,37,25.1,31.1,66.9,0,19.7,203,Poor,990.7,79
21-01-2025,Lucknow,Uttar Pradesh,43.7,28.8,36.2,73.1,0,4.3,121,Moderate,1010.3,81.5
21-01-2025,Bhopal,Madhya Pradesh,33.4,22.8,28.1,89,26.6,2.9,158,Moderate,1013,65.8
22-01-2025,Mumbai,Maharashtra,34.4,20.8,27.6,40.7,0,15.2,111,Moderate,1022.2,92.1
22-01-2025,Delhi,Delhi,31,24.4,27.7,90.3,4,13.8,235,Poor,994.2,46.6
22-01-2025,Bengaluru,Karnataka,39.4,27.9,33.7,37.7,61.3,3.1,209,Poor,991.5,66.1
22-01-2025,Chennai,Tamil Nadu,28.1,17.6,22.9,93.3,6.3,6.9,196,Moderate,1004.5,55.1
22-01-2025,Kolkata,West Bengal,43.4,35.5,39.5,33.7,0,14.2,178,Moderate,1024.2,55.9
22-01-2025,Hyderabad,Telangana,36.7,22,29.3,83.2,1.8,17.9,238,Poor,1013,46.9
22-01-2025,Ahmedabad,Gujarat,39.8,33.5,36.6,46.7,2,12.4,323,Very Poor,1018.9,73.1
22-01-2025,Jaipur,Rajasthan,26.5,16.4,21.5,75.9,0,20.3,173,Moderate,1007.3,51.8
22-01-2025,Lucknow,Uttar Pradesh,29.6,15.3,22.5,50.7,0,22.8,87,Satisfactory,1024.8,39.4
22-01-2025,Bhopal,Madhya Pradesh,31.3,23,27.2,71.9,5,7.8,225,Poor,1017.4,85.5
23-01-2025,Mumbai,Maharashtra,43.6,30.7,37.1,68.7,0,10.2,186,Moderate,1020.9,16.7
23-01-2025,Delhi,Delhi,35.7,25.2,30.5,72.4,28,17.1,237,Poor,1020,31.2
23-01-2025,Bengaluru,Karnataka,39.3,30.4,34.9,82.8,0.1,14.3,252,Poor,1012.1,20.9
23-01-2025,Chennai,Tamil Nadu,31.7,22.2,27,51.7,4.8,13.1,253,Poor,1001.3,51.4
23-01-2025,Kolkata,West Bengal,31.9,22.8,27.4,66.6,0,10.1,94,Satisfactory,991.7,60.4
23-01-2025,Hyderabad,Telangana,32.5,24.9,28.7,71,0,17.4,69,Satisfactory,991,16.7
23-01-2025,Ahmedabad,Gujarat,27,19.4,23.2,64.6,75.5,24.3,289,Poor,991.5,85.9
23-01-2025,Jaipur,Rajasthan,43,32.8,37.9,81.2,0,23,328,Very Poor,992.1,14.5
23-01-2025,Lucknow,Uttar Pradesh,27.1,13.5,20.3,81.3,0,24.9,159,Moderate,1020.8,34.5
23-01-2025,Bhopal,Madhya Pradesh,32.8,20.4,26.6,52.2,0,3.8,191,Moderate,1017.7,60.6
24-01-2025,Mumbai,Maharashtra,38.5,28.4,33.4,72.1,8.7,16.1,144,Moderate,1008.6,21.3
24-01-2025,Delhi,Delhi,38.9,29.6,34.2,56.4,7.6,13.3,93,Satisfactory,1003.2,37.4
24-01-2025,Bengaluru,Karnataka,31.7,22.8,27.2,58.4,6.8,16.7,64,Satisfactory,996.6,31.3
24-01-2025,Chennai,Tamil Nadu,43.9,30,37,35.5,5.8,13.3,268,Poor,998.4,31.5
24-01-2025,Kolkata,West Bengal,40.6,30.3,35.5,37.9,0,3.3,127,Moderate,1008.8,32
24-01-2025,Hyderabad,Telangana,26.7,12.2,19.5,84,1.2,9.5,303,Very Poor,1020.5,61.8
24-01-2025,Ahmedabad,Gujarat,34.4,24.4,29.4,48.9,49.7,15.8,303,Very Poor,995.2,5.7
24-01-2025,Jaipur,Rajasthan,32.3,24.1,28.2,82,0,11,349,Very Poor,1016.6,91.2
24-01-2025,Lucknow,Uttar Pradesh,35.2,22,28.6,33,36,2.1,135,Moderate,1000.8,93.4
24-01-2025,Bhopal,Madhya Pradesh,29.5,17.2,23.4,78.4,0,23,290,Poor,1016.4,40
25-01-2025,Mumbai,Maharashtra,27.7,21.4,24.5,90.4,0,4.4,189,Moderate,1020.2,92.7
25-01-2025,Delhi,Delhi,33.5,23.1,28.3,44.7,0,16.1,264,Poor,1022.6,75.2
25-01-2025,Bengaluru,Karnataka,31.2,17.3,24.2,91.6,9.3,16.8,130,Moderate,1000.3,99.3
25-01-2025,Chennai,Tamil Nadu,29.3,19.5,24.4,51,0,16.4,278,Poor,992.8,76.9
25-01-2025,Kolkata,West Bengal,34.5,19.9,27.2,67.7,7,11.9,339,Very Poor,990.9,74.2
25-01-2025,Hyderabad,Telangana,34.4,26,30.2,63.8,10,22.4,248,Poor,1008.9,16.6
25-01-2025,Ahmedabad,Gujarat,27.8,17.7,22.7,36.1,5.9,20.4,59,Satisfactory,1024.9,29.5
25-01-2025,Jaipur,Rajasthan,33.9,28,30.9,41.6,0,12.2,310,Very Poor,1008.6,30.5
25-01-2025,Lucknow,Uttar Pradesh,28.2,20.7,24.5,40.2,0,18.6,327,Very Poor,1005,65.4
25-01-2025,Bhopal,Madhya Pradesh,41.9,36.2,39,84.9,4.6,23.9,103,Moderate,993.3,78
26-01-2025,Mumbai,Maharashtra,32.6,18.9,25.7,65.5,0.8,14.2,326,Very Poor,995.8,47.3
26-01-2025,Delhi,Delhi,38.2,25.9,32,81.1,0,5.2,90,Satisfactory,997.1,79.2
26-01-2025,Bengaluru,Karnataka,31.2,23.4,27.3,33.2,0,4.6,261,Poor,1015.2,61.4
26-01-2025,Chennai,Tamil Nadu,29.6,16.6,23.1,61.2,0,19.8,225,Poor,997.8,13.8
26-01-2025,Kolkata,West Bengal,36,24.9,30.4,70.2,44.6,14.3,310,Very Poor,1011.6,30.4
26-01-2025,Hyderabad,Telangana,25.5,14.9,20.2,55,6.1,2.5,117,Moderate,1004.2,84
26-01-2025,Ahmedabad,Gujarat,26.1,16.1,21.1,93.5,0,7.8,101,Moderate,1004.4,83.9
26-01-2025,Jaipur,Rajasthan,39.4,29.3,34.4,88.8,0,19.2,339,Very Poor,1001.2,26.5
26-01-2025,Lucknow,Uttar Pradesh,33.7,28.6,31.1,84.5,0,8.7,136,Moderate,1022.5,93.7
26-01-2025,Bhopal,Madhya Pradesh,41.7,32.3,37,72.5,0,3.4,342,Very Poor,994.9,32.6
27-01-2025,Mumbai,Maharashtra,44.3,31,37.7,45.1,0,3,288,Poor,1008.7,11.9
27-01-2025,Delhi,Delhi,38.8,30.3,34.6,72.1,0,20.3,102,Moderate,997.4,58.5
27-01-2025,Bengaluru,Karnataka,30.7,23.3,27,71.9,0,2.2,116,Moderate,1013.8,15.9
27-01-2025,Chennai,Tamil Nadu,31.1,18.6,24.9,70.7,1.9,10.9,229,Poor,998.6,69.5
27-01-2025,Kolkata,West Bengal,26.6,14.9,20.7,61.8,0,14.5,271,Poor,1006.9,41.7
